#timestamp	roof °C	floor °C	table °C	outdoor °C	heater °C
1139764412	23.38	18.44	22.56	-4.81	34.62
1139764417	23.38	18.44	22.56	-4.81	34.62
1139764421	23.38	18.44	22.56	-4.88	34.56
1139764425	23.38	18.44	22.62	-4.88	34.56
1139764429	23.38	18.44	22.56	-4.88	34.50
1139764433	23.38	18.44	22.62	-4.88	34.56
1139764437	23.38	18.44	22.62	-4.81	34.56
1139764441	23.38	18.44	22.56	-4.81	34.62
1139764445	23.38	18.44	22.56	-4.81	34.62
1139764450	23.38	18.44	22.62	-4.81	34.62
1139764454	23.44	18.44	22.56	-4.81	34.62
1139764458	23.44	18.44	22.56	-4.81	34.56
1139764462	23.44	18.44	22.56	-4.81	34.62
1139764466	23.44	18.44	22.56	-4.81	34.56
1139764471	23.44	18.44	22.56	-4.81	34.62
1139764476	23.44	18.44	22.56	-4.81	34.62
1139764482	23.44	18.44	22.56	-4.81	34.62
1139764487	23.44	18.44	22.56	-4.81	34.62
1139764491	23.44	18.44	22.62	-4.81	34.62
1139764495	23.44	18.44	22.62	-4.81	34.62
1139764499	23.44	18.44	22.62	-4.81	34.62
1139764504	23.38	18.44	22.62	-4.81	34.69
1139764508	23.38	18.44	22.62	-4.81	34.69
1139764512	23.38	18.44	22.62	-4.81	34.69
1139764517	23.38	18.38	22.62	-4.81	34.69
1139764521	23.38	18.38	22.62	-4.81	34.69
1139764525	23.38	18.44	22.62	-4.81	34.69
1139764529	23.38	18.44	22.62	-4.81	34.69
1139764534	23.38	18.38	22.56	-4.81	34.69
1139764538	23.38	18.38	22.56	-4.81	34.69
1139764542	23.38	18.44	22.56	-4.81	34.69
1139764546	23.38	18.44	22.56	-4.81	34.69
1139764550	23.38	18.44	22.56	-4.81	34.62
1139764554	23.38	18.44	22.56	-4.75	34.69
1139764558	23.38	18.44	22.56	-4.75	34.69
1139764562	23.44	18.44	22.56	-4.75	34.69
1139764566	23.38	18.44	22.56	-4.75	34.69
1139764570	23.44	18.44	22.56	-4.75	34.69
1139764575	23.44	18.44	22.56	-4.69	34.69
1139764579	23.38	18.44	22.56	-4.69	34.69
1139764583	23.38	18.44	22.56	-4.69	34.69
1139764587	23.38	18.44	22.62	-4.69	34.69
1139764591	23.38	18.44	22.56	-4.69	34.62
1139764595	23.38	18.38	22.62	-4.69	34.62
1139764599	23.38	18.44	22.62	-4.69	34.62
1139764603	23.38	18.44	22.62	-4.69	34.56
1139764607	23.38	18.38	22.62	-4.69	34.56
1139764612	23.31	18.38	22.62	-4.75	34.62
1139764617	23.31	18.44	22.62	-4.69	34.50
1139764621	23.31	18.44	22.62	-4.75	34.50
1139764625	23.31	18.38	22.62	-4.75	34.50
1139764629	23.38	18.38	22.56	-4.75	34.50
1139764634	23.38	18.38	22.62	-4.75	34.50
1139764638	23.38	18.44	22.56	-4.69	34.56
1139764642	23.38	18.44	22.62	-4.69	34.50
1139764647	23.38	18.44	22.56	-4.69	34.50
1139764651	23.38	18.38	22.56	-4.69	34.50
1139764655	23.38	18.38	22.56	-4.69	34.56
1139764659	23.44	18.38	22.56	-4.69	34.56
1139764663	23.38	18.38	22.56	-4.69	34.56
1139764667	23.38	18.38	22.56	-4.69	34.56
1139764671	23.38	18.38	22.56	-4.69	34.56
1139764675	23.38	18.38	22.62	-4.69	34.56
1139764679	23.38	18.38	22.56	-4.69	34.50
1139764683	23.38	18.38	22.62	-4.69	34.50
1139764687	23.38	18.38	22.56	-4.69	34.50
1139764691	23.38	18.38	22.56	-4.69	34.50
1139764696	23.38	18.38	22.56	-4.75	34.50
1139764700	23.38	18.38	22.56	-4.75	34.50
1139764704	23.38	18.38	22.56	-4.75	34.50
1139764708	23.38	18.38	22.56	-4.75	34.50
1139764713	23.38	18.38	22.56	-4.75	34.56
1139764717	23.38	18.38	22.56	-4.81	34.50
1139764721	23.38	18.38	22.56	-4.81	34.50
1139764725	23.38	18.38	22.56	-4.81	34.50
1139764729	23.38	18.38	22.56	-4.81	34.50
1139764733	23.38	18.38	22.56	-4.81	34.50
1139764737	23.38	18.38	22.56	-4.81	34.50
1139764741	23.38	18.38	22.56	-4.88	34.50
1139764745	23.44	18.38	22.56	-4.88	34.50
1139764749	23.38	18.38	22.56	-4.88	34.50
1139764753	23.38	18.44	22.56	-4.88	34.50
1139764758	23.38	18.38	22.62	-4.88	34.50
1139764762	23.38	18.44	22.56	-4.88	34.50
1139764766	23.38	18.38	22.56	-4.94	34.56
1139764771	23.44	18.44	22.56	-4.88	34.56
1139764775	23.38	18.44	22.56	-4.94	34.62
1139764779	23.38	18.44	22.56	-4.94	34.62
1139764783	23.38	18.44	22.56	-4.94	34.56
1139764787	23.38	18.44	22.56	-4.94	34.56
1139764791	23.44	18.44	22.56	-4.94	34.56
1139764796	23.44	18.44	22.56	-4.94	34.56
1139764800	23.38	18.44	22.56	-4.94	34.56
1139764804	23.38	18.44	22.56	-4.88	34.56
1139764809	23.38	18.44	22.56	-4.94	34.56
1139764813	23.38	18.44	22.56	-4.94	34.56
1139764817	23.38	18.44	22.56	-4.88	34.56
1139764821	23.38	18.44	22.56	-4.88	34.56
1139764826	23.38	18.50	22.56	-4.88	34.50
1139764830	23.38	18.44	22.56	-4.88	34.50
1139764834	23.38	18.44	22.62	-4.88	34.50
1139764838	23.38	18.44	22.56	-4.88	34.50
1139764842	23.38	18.44	22.62	-4.88	34.50
1139764846	23.38	18.44	22.56	-4.88	34.50
1139764850	23.38	18.44	22.56	-4.88	34.50
1139764854	23.38	18.44	22.62	-4.88	34.50
1139764858	23.38	18.38	22.56	-4.88	34.50
1139764862	23.38	18.44	22.56	-4.88	34.50
1139764866	23.38	18.44	22.56	-4.88	34.50
1139764870	23.31	18.44	22.56	-4.94	34.50
1139764874	23.31	18.44	22.56	-4.94	34.44
1139764878	23.38	18.44	22.56	-4.94	34.44
1139764882	23.38	18.44	22.56	-4.94	34.44
1139764887	23.38	18.44	22.62	-4.94	34.44
1139764891	23.38	18.44	22.62	-4.94	34.44
1139764895	23.38	18.44	22.56	-4.94	34.44
1139764899	23.38	18.44	22.62	-4.94	34.44
1139764903	23.38	18.44	22.62	-4.88	34.44
1139764907	23.38	18.44	22.56	-4.88	34.44
1139764911	23.38	18.44	22.62	-4.88	34.44
1139764915	23.38	18.44	22.56	-4.81	34.44
1139764919	23.38	18.44	22.62	-4.81	34.44
1139764923	23.38	18.44	22.56	-4.75	34.44
1139764927	23.38	18.44	22.62	-4.75	34.44
1139764931	23.38	18.44	22.62	-4.75	34.44
1139764935	23.38	18.44	22.62	-4.75	34.44
1139764940	23.38	18.44	22.62	-4.75	34.44
1139764944	23.31	18.50	22.62	-4.75	34.50
1139764948	23.31	18.44	22.62	-4.75	34.50
1139764952	23.38	18.44	22.62	-4.75	34.50
1139764956	23.38	18.44	22.62	-4.75	34.50
1139764960	23.38	18.44	22.56	-4.75	34.56
1139764964	23.38	18.44	22.62	-4.81	34.50
1139764968	23.38	18.44	22.62	-4.81	34.50
1139764972	23.38	18.50	22.62	-4.81	34.50
1139764977	23.38	18.50	22.62	-4.81	34.50
1139764981	23.38	18.50	22.56	-4.88	34.50
1139764985	23.38	18.50	22.56	-4.88	34.50
1139764989	23.38	18.44	22.56	-4.88	34.50
1139764993	23.38	18.44	22.56	-4.88	34.50
1139764997	23.38	18.44	22.56	-4.88	34.44
1139765002	23.38	18.44	22.56	-4.88	34.44
1139765006	23.38	18.44	22.56	-4.88	34.50
1139765010	23.38	18.44	22.56	-4.94	34.50
1139765014	23.38	18.44	22.56	-4.88	34.44
1139765018	23.31	18.44	22.56	-4.88	34.44
1139765022	23.31	18.44	22.56	-4.88	34.44
1139765026	23.31	18.44	22.56	-4.88	34.44
1139765030	23.31	18.44	22.56	-4.94	34.44
1139765034	23.31	18.44	22.56	-4.94	34.44
1139765038	23.31	18.44	22.56	-4.94	34.44
1139765042	23.31	18.44	22.56	-4.94	34.44
1139765046	23.31	18.50	22.56	-4.94	34.44
1139765051	23.31	18.44	22.56	-4.94	34.44
1139765055	23.31	18.44	22.56	-4.94	34.44
1139765059	23.31	18.50	22.62	-4.94	34.44
1139765063	23.38	18.44	22.56	-4.94	34.44
1139765067	23.38	18.44	22.56	-4.94	34.44
1139765071	23.38	18.44	22.62	-4.94	34.44
1139765075	23.38	18.44	22.56	-4.94	34.44
1139765080	23.38	18.44	22.62	-4.94	34.44
1139765084	23.38	18.44	22.62	-4.94	34.44
1139765088	23.38	18.44	22.62	-4.94	34.44
1139765092	23.38	18.44	22.56	-4.94	34.44
1139765096	23.38	18.44	22.56	-4.94	34.44
1139765100	23.38	18.44	22.62	-4.94	34.50
1139765104	23.38	18.44	22.62	-4.94	34.44
1139765108	23.38	18.44	22.56	-4.94	34.44
1139765112	23.38	18.44	22.62	-4.88	34.44
1139765116	23.38	18.44	22.56	-4.88	34.44
1139765121	23.38	18.44	22.62	-4.88	34.44
1139765125	23.38	18.44	22.62	-4.94	34.44
1139765129	23.38	18.44	22.56	-4.88	34.44
1139765133	23.38	18.44	22.62	-4.94	34.50
1139765137	23.38	18.44	22.62	-4.94	34.50
1139765141	23.38	18.44	22.62	-4.94	34.44
1139765145	23.38	18.44	22.62	-4.94	34.44
1139765149	23.38	18.44	22.62	-4.94	34.50
1139765153	23.38	18.44	22.62	-4.94	34.50
1139765157	23.38	18.44	22.62	-4.94	34.50
1139765162	23.38	18.44	22.62	-4.94	34.50
1139765166	23.38	18.44	22.62	-5.00	34.50
1139765170	23.38	18.44	22.62	-5.00	34.50
1139765174	23.38	18.44	22.62	-4.94	34.56
1139765178	23.38	18.44	22.62	-5.00	34.56
1139765182	23.44	18.44	22.62	-5.00	34.56
1139765186	23.44	18.44	22.62	-5.00	34.62
1139765190	23.44	18.44	22.62	-5.00	34.62
1139765195	23.44	18.50	22.62	-4.94	34.56
1139765199	23.38	18.50	22.62	-5.00	34.56
1139765203	23.38	18.50	22.62	-5.00	34.50
1139765207	23.38	18.50	22.62	-5.00	34.50
1139765211	23.38	18.44	22.62	-5.00	34.50
1139765215	23.38	18.50	22.62	-5.00	34.50
1139765219	23.38	18.50	22.62	-5.00	34.44
1139765223	23.38	18.50	22.62	-5.00	34.44
1139765227	23.38	18.50	22.62	-5.00	34.44
1139765231	23.38	18.50	22.62	-4.94	34.44
1139765235	23.38	18.44	22.62	-4.94	34.44
1139765239	23.38	18.50	22.62	-4.94	34.50
1139765243	23.38	18.44	22.62	-5.00	34.44
1139765248	23.38	18.44	22.62	-4.94	34.44
1139765252	23.31	18.44	22.62	-4.94	34.44
1139765256	23.31	18.44	22.62	-4.94	34.44
1139765260	23.31	18.44	22.62	-4.94	34.44
1139765264	23.31	18.50	22.62	-4.94	34.44
1139765268	23.31	18.50	22.62	-4.94	34.44
1139765272	23.31	18.44	22.62	-4.94	34.44
1139765276	23.31	18.50	22.62	-4.94	34.44
1139765280	23.38	18.50	22.62	-4.94	34.50
1139765284	23.38	18.50	22.62	-4.94	34.44
1139765288	23.31	18.44	22.56	-4.94	34.50
1139765292	23.31	18.44	22.62	-4.94	34.44
1139765296	23.31	18.50	22.62	-4.94	34.44
1139765301	23.31	18.50	22.62	-4.94	34.44
1139765305	23.38	18.44	22.62	-4.94	34.50
1139765309	23.38	18.44	22.62	-4.94	34.50
1139765313	23.38	18.44	22.62	-4.94	34.56
1139765317	23.38	18.44	22.62	-4.94	34.56
1139765321	23.38	18.44	22.62	-4.94	34.56
1139765325	23.38	18.44	22.62	-4.94	34.50
1139765329	23.38	18.44	22.62	-4.88	34.50
1139765333	23.38	18.44	22.62	-4.88	34.50
1139765337	23.38	18.44	22.62	-4.88	34.44
1139765341	23.38	18.44	22.62	-4.88	34.44
1139765345	23.44	18.44	22.62	-4.81	34.44
1139765349	23.38	18.44	22.62	-4.81	34.44
1139765354	23.44	18.44	22.62	-4.81	34.44
1139765358	23.38	18.44	22.62	-4.81	34.44
1139765362	23.38	18.44	22.62	-4.81	34.44
1139765366	23.38	18.44	22.62	-4.81	34.44
1139765370	23.38	18.44	22.62	-4.75	34.44
1139765374	23.38	18.38	22.62	-4.75	34.44
1139765378	23.38	18.44	22.62	-4.75	34.44
1139765382	23.38	18.38	22.62	-4.75	34.44
1139765387	23.38	18.38	22.62	-4.75	34.44
1139765391	23.38	18.38	22.62	-4.69	34.44
1139765395	23.38	18.38	22.62	-4.69	34.44
1139765399	23.38	18.38	22.62	-4.69	34.44
1139765403	23.38	18.38	22.62	-4.69	34.44
1139765407	23.38	18.44	22.62	-4.69	34.44
1139765411	23.38	18.44	22.62	-4.69	34.44
1139765415	23.38	18.44	22.62	-4.69	34.44
1139765419	23.31	18.38	22.62	-4.69	34.44
1139765423	23.38	18.44	22.62	-4.69	34.44
1139765427	23.31	18.38	22.62	-4.69	34.44
1139765431	23.31	18.38	22.62	-4.69	34.38
1139765435	23.31	18.44	22.62	-4.69	34.44
1139765440	23.31	18.44	22.62	-4.69	34.44
1139765444	23.31	18.38	22.62	-4.69	34.44
1139765448	23.31	18.44	22.62	-4.69	34.44
1139765452	23.38	18.38	22.62	-4.62	34.44
1139765456	23.38	18.44	22.62	-4.62	34.44
1139765460	23.38	18.44	22.62	-4.69	34.44
1139765464	23.38	18.44	22.62	-4.69	34.44
1139765468	23.38	18.44	22.62	-4.69	34.44
1139765472	23.38	18.44	22.62	-4.69	34.44
1139765476	23.38	18.44	22.62	-4.69	34.44
1139765480	23.38	18.44	22.62	-4.69	34.44
1139765484	23.38	18.50	22.62	-4.69	34.44
1139765488	23.38	18.50	22.62	-4.69	34.44
1139765492	23.38	18.44	22.62	-4.75	34.38
1139765497	23.38	18.50	22.62	-4.75	34.38
1139765501	23.38	18.44	22.62	-4.75	34.38
1139765505	23.38	18.44	22.62	-4.69	34.38
1139765509	23.38	18.44	22.62	-4.75	34.38
1139765513	23.38	18.44	22.62	-4.75	34.44
1139765517	23.38	18.44	22.62	-4.75	34.44
1139765521	23.38	18.50	22.62	-4.75	34.38
1139765525	23.38	18.44	22.62	-4.75	34.31
1139765529	23.38	18.44	22.62	-4.75	34.38
1139765533	23.38	18.44	22.62	-4.75	34.38
1139765538	23.38	18.50	22.62	-4.75	34.44
1139765542	23.38	18.50	22.62	-4.75	34.44
1139765546	23.38	18.44	22.62	-4.75	34.44
1139765550	23.38	18.50	22.62	-4.75	34.44
1139765554	23.38	18.50	22.62	-4.75	34.44
1139765558	23.38	18.50	22.62	-4.75	34.38
1139765562	23.38	18.44	22.62	-4.75	34.44
1139765566	23.38	18.50	22.62	-4.75	34.44
1139765570	23.38	18.44	22.62	-4.75	34.44
1139765574	23.38	18.44	22.62	-4.75	34.44
1139765578	23.38	18.50	22.62	-4.75	34.38
1139765583	23.38	18.44	22.62	-4.75	34.38
1139765587	23.38	18.50	22.62	-4.75	34.38
1139765591	23.38	18.50	22.62	-4.75	34.38
1139765595	23.38	18.50	22.62	-4.75	34.38
1139765599	23.44	18.50	22.62	-4.81	34.38
1139765603	23.44	18.44	22.62	-4.81	34.44
1139765607	23.44	18.44	22.62	-4.81	34.44
1139765611	23.38	18.44	22.62	-4.81	34.44
1139765615	23.38	18.44	22.62	-4.81	34.44
1139765620	23.38	18.44	22.62	-4.81	34.44
1139765624	23.38	18.44	22.62	-4.88	34.44
1139765628	23.38	18.44	22.62	-4.88	34.44
1139765632	23.38	18.44	22.62	-4.88	34.44
1139765636	23.44	18.44	22.62	-4.88	34.44
1139765640	23.38	18.44	22.62	-4.88	34.44
1139765644	23.38	18.50	22.62	-4.88	34.38
1139765648	23.38	18.50	22.62	-4.88	34.31
1139765652	23.38	18.44	22.62	-4.88	34.31
1139765656	23.38	18.44	22.62	-4.88	34.31
1139765660	23.38	18.50	22.62	-4.94	34.31
1139765665	23.38	18.44	22.62	-4.94	34.31
1139765669	23.38	18.50	22.62	-4.88	34.38
1139765673	23.38	18.50	22.62	-4.94	34.38
1139765677	23.38	18.44	22.62	-4.88	34.31
1139765681	23.38	18.50	22.62	-4.94	34.31
1139765685	23.38	18.50	22.62	-4.94	34.31
1139765689	23.38	18.44	22.69	-4.94	34.31
1139765693	23.38	18.50	22.69	-4.94	34.31
1139765697	23.44	18.44	22.69	-4.94	34.25
1139765701	23.44	18.44	22.69	-4.88	34.25
1139765706	23.44	18.44	22.69	-4.94	34.31
1139765710	23.44	18.44	22.69	-4.94	34.31
1139765714	23.44	18.44	22.69	-4.88	34.31
1139765718	23.44	18.50	22.69	-4.94	34.31
1139765722	23.44	18.50	22.75	-4.94	34.31
1139765726	23.44	18.50	22.75	-4.94	34.31
1139765730	23.44	18.50	22.75	-4.94	34.31
1139765734	23.50	18.50	22.75	-4.94	34.31
1139765738	23.44	18.50	22.75	-4.94	34.25
1139765743	23.44	18.44	22.75	-4.94	34.19
1139765747	23.44	18.50	22.75	-4.94	34.19
1139765751	23.44	18.50	22.75	-4.94	34.19
1139765755	23.38	18.50	22.75	-4.94	34.19
1139765759	23.38	18.50	22.75	-4.94	34.19
1139765763	23.38	18.50	22.75	-4.94	34.19
1139765767	23.38	18.44	22.75	-4.94	34.19
1139765771	23.38	18.44	22.75	-4.94	34.19
1139765775	23.38	18.50	22.75	-4.94	34.12
1139765779	23.38	18.44	22.75	-4.94	34.12
1139765783	23.38	18.50	22.75	-4.94	34.12
1139765788	23.38	18.50	22.75	-4.94	34.12
1139765792	23.38	18.50	22.75	-4.94	34.12
1139765796	23.38	18.50	22.75	-4.94	34.19
1139765800	23.38	18.50	22.75	-4.94	34.19
1139765804	23.38	18.50	22.75	-4.94	34.19
1139765808	23.38	18.50	22.75	-4.94	34.25
1139765812	23.38	18.50	22.75	-4.88	34.19
1139765816	23.38	18.50	22.75	-4.88	34.25
1139765820	23.38	18.50	22.75	-4.94	34.31
1139765824	23.38	18.50	22.75	-4.94	34.25
1139765828	23.38	18.50	22.75	-4.94	34.25
1139765832	23.38	18.50	22.75	-4.88	34.25
1139765837	23.38	18.50	22.75	-4.94	34.19
1139765841	23.38	18.50	22.75	-4.94	34.19
1139765845	23.38	18.44	22.75	-4.94	34.19
1139765849	23.38	18.50	22.75	-4.88	34.19
1139765853	23.38	18.44	22.75	-4.94	34.12
1139765857	23.38	18.44	22.75	-4.94	34.06
1139765861	23.44	18.44	22.75	-4.94	34.06
1139765865	23.44	18.44	22.75	-4.94	34.06
1139765870	23.44	18.44	22.75	-4.94	34.06
1139765874	23.44	18.44	22.75	-4.94	34.06
1139765878	23.44	18.44	22.81	-4.94	34.06
1139765882	23.44	18.44	22.75	-4.94	34.12
1139765886	23.44	18.50	22.75	-4.94	34.06
1139765890	23.44	18.44	22.75	-4.94	34.06
1139765894	23.44	18.44	22.75	-4.94	34.12
1139765898	23.44	18.50	22.81	-4.94	34.06
1139765902	23.44	18.44	22.81	-4.94	34.06
1139765906	23.44	18.44	22.75	-4.94	34.12
1139765910	23.44	18.44	22.75	-4.94	34.12
1139765914	23.44	18.44	22.81	-4.94	34.12
1139765918	23.38	18.44	22.75	-4.94	34.06
1139765922	23.44	18.44	22.75	-4.94	34.06
1139765926	23.44	18.44	22.75	-5.00	34.06
1139765931	23.38	18.44	22.75	-5.00	34.12
1139765935	23.38	18.44	22.75	-4.94	34.12
1139765939	23.44	18.44	22.75	-5.00	34.12
1139765943	23.44	18.44	22.75	-5.00	34.12
1139765947	23.44	18.50	22.75	-5.00	34.12
1139765951	23.44	18.44	22.75	-5.00	34.12
1139765955	23.44	18.44	22.75	-5.00	34.12
1139765959	23.50	18.50	22.75	-5.00	34.19
1139765963	23.44	18.50	22.75	-5.00	34.19
1139765967	23.44	18.44	22.81	-5.00	34.19
1139765971	23.44	18.44	22.81	-5.00	34.25
1139765975	23.44	18.44	22.75	-5.00	34.25
1139765979	23.44	18.44	22.81	-5.00	34.19
1139765983	23.38	18.44	22.75	-5.00	34.19
1139765987	23.38	18.44	22.81	-5.00	34.19
1139765991	23.44	18.44	22.81	-5.00	34.19
1139765995	23.44	18.50	22.81	-5.00	34.12
1139766000	23.44	18.44	22.81	-5.00	34.12
1139766004	23.38	18.44	22.81	-5.00	34.19
1139766008	23.44	18.44	22.81	-5.00	34.12
1139766012	23.38	18.44	22.81	-5.00	34.12
1139766016	23.38	18.50	22.81	-5.00	34.12
1139766020	23.38	18.50	22.81	-5.00	34.12
1139766024	23.38	18.50	22.81	-5.00	34.19
1139766028	23.44	18.50	22.81	-5.00	34.19
1139766032	23.44	18.50	22.81	-5.00	34.19
1139766036	23.44	18.50	22.81	-5.00	34.19
1139766040	23.44	18.50	22.81	-5.00	34.19
1139766044	23.44	18.50	22.81	-5.00	34.25
1139766048	23.44	18.50	22.81	-5.00	34.19
1139766053	23.44	18.50	22.81	-5.00	34.19
1139766057	23.44	18.50	22.81	-5.00	34.19
1139766061	23.44	18.50	22.81	-5.00	34.12
1139766065	23.44	18.50	22.81	-5.00	34.19
1139766069	23.44	18.50	22.81	-5.00	34.19
1139766073	23.44	18.50	22.81	-5.00	34.12
1139766077	23.44	18.50	22.81	-4.94	34.12
1139766081	23.44	18.50	22.81	-4.94	34.12
1139766085	23.44	18.50	22.81	-4.94	34.12
1139766089	23.44	18.50	22.81	-4.94	34.06
1139766093	23.44	18.50	22.81	-4.94	34.06
1139766097	23.44	18.50	22.81	-4.94	34.06
1139766101	23.38	18.50	22.81	-4.88	34.06
1139766105	23.44	18.50	22.81	-4.94	34.06
1139766109	23.44	18.50	22.81	-4.88	34.12
1139766114	23.38	18.44	22.81	-4.88	34.12
1139766118	23.38	18.44	22.81	-4.88	34.12
1139766122	23.38	18.44	22.75	-4.88	34.19
1139766126	23.38	18.50	22.81	-4.88	34.19
1139766130	23.38	18.44	22.75	-4.88	34.19
1139766134	23.38	18.44	22.75	-4.81	34.12
1139766138	23.38	18.50	22.75	-4.81	34.12
1139766142	23.38	18.44	22.75	-4.81	34.12
1139766146	23.38	18.50	22.75	-4.81	34.12
1139766150	23.38	18.50	22.75	-4.81	34.12
1139766154	23.38	18.50	22.81	-4.81	34.19
1139766158	23.38	18.50	22.81	-4.81	34.12
1139766162	23.38	18.50	22.81	-4.81	34.12
1139766166	23.44	18.50	22.81	-4.88	34.12
1139766170	23.38	18.50	22.75	-4.88	34.12
1139766175	23.38	18.50	22.75	-4.88	34.12
1139766179	23.38	18.50	22.75	-4.88	34.19
1139766183	23.44	18.50	22.75	-4.88	34.19
1139766187	23.44	18.50	22.75	-4.88	34.19
1139766191	23.44	18.50	22.75	-4.88	34.25
1139766195	23.44	18.50	22.75	-4.88	34.25
1139766200	23.44	18.50	22.75	-4.88	34.25
1139766204	23.44	18.50	22.75	-4.88	34.25
1139766208	23.44	18.50	22.75	-4.88	34.31
1139766212	23.44	18.50	22.75	-4.88	34.31
1139766216	23.44	18.50	22.75	-4.88	34.31
1139766220	23.44	18.50	22.75	-4.88	34.25
1139766224	23.44	18.50	22.75	-4.88	34.25
1139766228	23.44	18.50	22.75	-4.88	34.25
1139766232	23.50	18.50	22.75	-4.94	34.25
1139766236	23.44	18.50	22.75	-4.94	34.19
1139766241	23.44	18.50	22.75	-4.94	34.19
1139766245	23.44	18.50	22.75	-4.94	34.19
1139766249	23.44	18.50	22.75	-4.94	34.25
1139766253	23.44	18.56	22.75	-4.94	34.25
1139766257	23.44	18.50	22.75	-4.88	34.25
1139766261	23.44	18.50	22.75	-4.94	34.25
1139766265	23.44	18.50	22.75	-4.88	34.31
1139766269	23.50	18.50	22.75	-4.88	34.25
1139766273	23.50	18.50	22.75	-4.88	34.25
1139766278	23.50	18.50	22.75	-4.88	34.31
1139766282	23.50	18.50	22.69	-4.88	34.31
1139766286	23.56	18.50	22.69	-4.88	34.31
1139766290	23.50	18.50	22.69	-4.88	34.31
1139766294	23.50	18.56	22.69	-4.88	34.31
1139766298	23.50	18.56	22.75	-4.81	34.31
1139766302	23.50	18.50	22.69	-4.88	34.31
1139766306	23.50	18.50	22.75	-4.88	34.31
1139766310	23.50	18.50	22.75	-4.88	34.31
1139766314	23.50	18.50	22.75	-4.88	34.31
1139766318	23.50	18.50	22.75	-4.88	34.31
1139766323	23.50	18.50	22.75	-4.88	34.38
1139766327	23.50	18.50	22.75	-4.88	34.38
1139766331	23.50	18.50	22.75	-4.88	34.38
1139766335	23.50	18.50	22.75	-4.88	34.44
1139766339	23.50	18.50	22.75	-4.88	34.44
1139766343	23.50	18.50	22.75	-4.88	34.44
1139766347	23.50	18.50	22.75	-4.88	34.44
1139766351	23.50	18.50	22.75	-4.88	34.44
1139766355	23.50	18.50	22.75	-4.88	34.44
1139766360	23.44	18.50	22.75	-4.88	34.44
1139766364	23.50	18.50	22.75	-4.88	34.44
1139766368	23.50	18.50	22.75	-4.94	34.44
1139766372	23.50	18.50	22.75	-4.94	34.44
1139766376	23.50	18.50	22.75	-4.94	34.50
1139766380	23.50	18.56	22.75	-4.94	34.50
1139766384	23.50	18.50	22.75	-4.94	34.44
1139766388	23.50	18.56	22.75	-4.94	34.50
1139766392	23.50	18.56	22.69	-4.94	34.50
1139766396	23.50	18.56	22.75	-4.94	34.50
1139766400	23.50	18.62	22.75	-4.94	34.50
1139766404	23.44	18.62	22.75	-4.94	34.50
1139766408	23.44	18.56	22.75	-4.94	34.50
1139766412	23.44	18.62	22.75	-4.94	34.50
1139766416	23.44	18.56	22.75	-4.94	34.50
1139766420	23.44	18.56	22.75	-4.94	34.50
1139766425	23.44	18.56	22.75	-4.94	34.50
1139766429	23.44	18.56	22.75	-4.94	34.44
1139766433	23.44	18.56	22.75	-4.94	34.50
1139766437	23.44	18.56	22.75	-4.94	34.50
1139766441	23.44	18.56	22.75	-4.94	34.50
1139766445	23.44	18.50	22.75	-4.94	34.44
1139766449	23.44	18.50	22.75	-4.94	34.44
1139766453	23.44	18.50	22.75	-4.94	34.50
1139766457	23.44	18.50	22.75	-4.94	34.44
1139766461	23.44	18.56	22.75	-4.94	34.50
1139766465	23.44	18.56	22.75	-4.94	34.50
1139766469	23.50	18.56	22.75	-4.94	34.50
1139766473	23.50	18.56	22.75	-4.94	34.50
1139766478	23.50	18.50	22.75	-4.94	34.50
1139766482	23.50	18.56	22.75	-4.94	34.50
1139766486	23.50	18.56	22.81	-4.94	34.50
1139766490	23.50	18.56	22.81	-4.94	34.50
1139766494	23.50	18.56	22.75	-5.00	34.50
1139766498	23.50	18.56	22.75	-4.94	34.50
1139766502	23.50	18.56	22.75	-4.94	34.50
1139766506	23.50	18.56	22.75	-5.00	34.56
1139766510	23.50	18.56	22.75	-5.00	34.62
1139766514	23.50	18.56	22.75	-5.00	34.62
1139766518	23.50	18.56	22.75	-5.00	34.56
1139766523	23.50	18.56	22.81	-5.00	34.56
1139766527	23.50	18.56	22.75	-5.00	34.56
1139766531	23.50	18.56	22.81	-4.94	34.56
1139766535	23.50	18.56	22.81	-4.94	34.56
1139766539	23.50	18.56	22.75	-4.94	34.56
1139766543	23.50	18.56	22.75	-4.94	34.50
1139766548	23.50	18.56	22.75	-4.94	34.50
1139766552	23.50	18.56	22.75	-4.94	34.50
1139766556	23.50	18.56	22.75	-4.94	34.50
1139766560	23.56	18.56	22.75	-4.94	34.44
1139766564	23.56	18.56	22.75	-4.94	34.44
1139766568	23.56	18.56	22.75	-4.94	34.44
1139766572	23.50	18.56	22.75	-4.94	34.44
1139766576	23.50	18.56	22.75	-4.94	34.44
1139766581	23.50	18.56	22.75	-4.94	34.44
1139766585	23.50	18.56	22.75	-4.94	34.44
1139766589	23.50	18.56	22.75	-5.00	34.44
1139766593	23.50	18.56	22.75	-4.94	34.44
1139766597	23.50	18.56	22.75	-4.94	34.44
1139766601	23.50	18.50	22.75	-4.94	34.50
1139766605	23.50	18.56	22.75	-4.94	34.50
1139766609	23.56	18.56	22.75	-4.94	34.50
1139766614	23.50	18.56	22.75	-4.94	34.50
1139766618	23.50	18.56	22.75	-4.94	34.50
